,EventId,EventTemplate,Content,ParameterList
753,E44,Server environment:<*>,Server environment:java.vendor=Oracle Corporation,['java.vendor=Oracle Corporation']
754,E49,Unexpected exception causing shutdown while sock still open,Unexpected exception causing shutdown while sock still open,[]
755,E49,Unexpected exception causing shutdown while sock still open,Unexpected exception causing shutdown while sock still open,[]
756,E1,******* GOODBYE /<*>:<*> ********,******* GOODBYE /10.10.34.11:52264 ********,['10.10.34.11:52264']
757,E49,Unexpected exception causing shutdown while sock still open,Unexpected exception causing shutdown while sock still open,[]
758,E49,Unexpected exception causing shutdown while sock still open,Unexpected exception causing shutdown while sock still open,[]
759,E1,******* GOODBYE /<*>:<*> ********,******* GOODBYE /10.10.34.11:52308 ********,['10.10.34.11:52308']
760,E1,******* GOODBYE /<*>:<*> ********,******* GOODBYE /10.10.34.12:59060 ********,['10.10.34.12:59060']
761,E1,******* GOODBYE /<*>:<*> ********,******* GOODBYE /10.10.34.12:59103 ********,['10.10.34.12:59103']
762,E1,******* GOODBYE /<*>:<*> ********,******* GOODBYE /10.10.34.13:57247 ********,['10.10.34.13:57247']
763,E49,Unexpected exception causing shutdown while sock still open,Unexpected exception causing shutdown while sock still open,[]
764,E1,******* GOODBYE /<*>:<*> ********,******* GOODBYE /10.10.34.13:57319 ********,['10.10.34.13:57319']
765,E1,******* GOODBYE /<*>:<*> ********,******* GOODBYE /10.10.34.11:52476 ********,['10.10.34.11:52476']
766,E1,******* GOODBYE /<*>:<*> ********,******* GOODBYE /10.10.34.12:59203 ********,['10.10.34.12:59203']
767,E1,******* GOODBYE /<*>:<*> ********,******* GOODBYE /10.10.34.12:59211 ********,['10.10.34.12:59211']
768,E1,******* GOODBYE /<*>:<*> ********,******* GOODBYE /10.10.34.11:52502 ********,['10.10.34.11:52502']
769,E49,Unexpected exception causing shutdown while sock still open,Unexpected exception causing shutdown while sock still open,[]
770,E49,Unexpected exception causing shutdown while sock still open,Unexpected exception causing shutdown while sock still open,[]
771,E1,******* GOODBYE /<*>:<*> ********,******* GOODBYE /10.10.34.13:57458 ********,['10.10.34.13:57458']
772,E1,******* GOODBYE /<*>:<*> ********,******* GOODBYE /10.10.34.13:57502 ********,['10.10.34.13:57502']
773,E1,******* GOODBYE /<*>:<*> ********,******* GOODBYE /10.10.34.11:52703 ********,['10.10.34.11:52703']
774,E1,******* GOODBYE /<*>:<*> ********,******* GOODBYE /10.10.34.12:59406 ********,['10.10.34.12:59406']
775,E49,Unexpected exception causing shutdown while sock still open,Unexpected exception causing shutdown while sock still open,[]
776,E1,******* GOODBYE /<*>:<*> ********,******* GOODBYE /10.10.34.13:57580 ********,['10.10.34.13:57580']
777,E49,Unexpected exception causing shutdown while sock still open,Unexpected exception causing shutdown while sock still open,[]
778,E49,Unexpected exception causing shutdown while sock still open,Unexpected exception causing shutdown while sock still open,[]
779,E49,Unexpected exception causing shutdown while sock still open,Unexpected exception causing shutdown while sock still open,[]
780,E1,******* GOODBYE /<*>:<*> ********,******* GOODBYE /10.10.34.11:52818 ********,['10.10.34.11:52818']
781,E1,******* GOODBYE /<*>:<*> ********,******* GOODBYE /10.10.34.11:52844 ********,['10.10.34.11:52844']
782,E1,******* GOODBYE /<*>:<*> ********,******* GOODBYE /10.10.34.13:57653 ********,['10.10.34.13:57653']
783,E49,Unexpected exception causing shutdown while sock still open,Unexpected exception causing shutdown while sock still open,[]
784,E25,Interrupting SendWorker,Interrupting SendWorker,[]
785,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.12:54788,['10.10.34.12:54788']
786,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
787,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.13:42624,['10.10.34.13:42624']
788,E25,Interrupting SendWorker,Interrupting SendWorker,[]
789,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
790,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.13:42634,['10.10.34.13:42634']
791,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
792,E25,Interrupting SendWorker,Interrupting SendWorker,[]
793,E25,Interrupting SendWorker,Interrupting SendWorker,[]
794,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
795,E42,Send worker leaving thread,Send worker leaving thread,[]
796,E42,Send worker leaving thread,Send worker leaving thread,[]
797,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.12:54830,['10.10.34.12:54830']
798,E25,Interrupting SendWorker,Interrupting SendWorker,[]
799,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
800,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.12:54857,['10.10.34.12:54857']
801,E42,Send worker leaving thread,Send worker leaving thread,[]
802,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
803,E25,Interrupting SendWorker,Interrupting SendWorker,[]
804,E42,Send worker leaving thread,Send worker leaving thread,[]
805,E25,Interrupting SendWorker,Interrupting SendWorker,[]
806,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
807,E42,Send worker leaving thread,Send worker leaving thread,[]
808,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
809,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.13:42747,['10.10.34.13:42747']
810,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
811,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
812,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
813,E25,Interrupting SendWorker,Interrupting SendWorker,[]
814,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.11:58282,['10.10.34.11:58282']
815,E25,Interrupting SendWorker,Interrupting SendWorker,[]
816,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.13:42813,['10.10.34.13:42813']
817,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
818,E42,Send worker leaving thread,Send worker leaving thread,[]
819,E25,Interrupting SendWorker,Interrupting SendWorker,[]
820,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.13:42885,['10.10.34.13:42885']
821,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
822,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.13:42917,['10.10.34.13:42917']
823,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
824,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
825,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
826,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.13:42926,['10.10.34.13:42926']
827,E42,Send worker leaving thread,Send worker leaving thread,[]
828,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
829,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
830,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
831,E25,Interrupting SendWorker,Interrupting SendWorker,[]
832,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
833,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
834,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
835,E25,Interrupting SendWorker,Interrupting SendWorker,[]
836,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
837,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
838,E25,Interrupting SendWorker,Interrupting SendWorker,[]
839,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
840,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
841,E42,Send worker leaving thread,Send worker leaving thread,[]
842,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
843,E25,Interrupting SendWorker,Interrupting SendWorker,[]
844,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
845,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
846,E25,Interrupting SendWorker,Interrupting SendWorker,[]
847,E25,Interrupting SendWorker,Interrupting SendWorker,[]
848,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
849,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.12:55289,['10.10.34.12:55289']
850,E42,Send worker leaving thread,Send worker leaving thread,[]
851,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
852,E25,Interrupting SendWorker,Interrupting SendWorker,[]
853,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
854,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.11:58635,['10.10.34.11:58635']
855,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.11:58652,['10.10.34.11:58652']
856,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
857,E25,Interrupting SendWorker,Interrupting SendWorker,[]
858,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.12:55346,['10.10.34.12:55346']
859,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
860,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
861,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
862,E42,Send worker leaving thread,Send worker leaving thread,[]
863,E42,Send worker leaving thread,Send worker leaving thread,[]
864,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
865,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.13:43233,['10.10.34.13:43233']
866,E42,Send worker leaving thread,Send worker leaving thread,[]
867,E25,Interrupting SendWorker,Interrupting SendWorker,[]
868,E42,Send worker leaving thread,Send worker leaving thread,[]
869,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
870,E25,Interrupting SendWorker,Interrupting SendWorker,[]
871,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.11:58764,['10.10.34.11:58764']
872,E25,Interrupting SendWorker,Interrupting SendWorker,[]
873,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.11:58787,['10.10.34.11:58787']
874,E42,Send worker leaving thread,Send worker leaving thread,[]
875,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
876,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
877,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
878,E42,Send worker leaving thread,Send worker leaving thread,[]
879,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.11:58823,['10.10.34.11:58823']
880,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
881,E42,Send worker leaving thread,Send worker leaving thread,[]
882,E25,Interrupting SendWorker,Interrupting SendWorker,[]
883,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.13:43358,['10.10.34.13:43358']
884,E25,Interrupting SendWorker,Interrupting SendWorker,[]
885,E24,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,[]
886,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.11:58865,['10.10.34.11:58865']
887,E40,Received connection request /<*>:<*>,Received connection request /10.10.34.12:55548,['10.10.34.12:55548']
888,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
889,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
890,E11,"Connection broken for id <*>, my id = <*>, error =","Connection broken for id 188978561024, my id = 2, error =","['188978561024', '2']"
