EventId,EventTemplate,Content,ParameterList
E20,Reading broadcast variable <*> took <*> ms,Reading broadcast variable 28 took 9 ms,"['28', '9']"
E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)","Block broadcast_28 stored as values in memory (estimated size 9.8 KB, free 419.6 KB)","['broadcast_28', '9.8 KB', '419.6 KB']"
E19,"Partition rdd_<*> not found, computing it","Partition rdd_26_0 not found, computing it",['26_0']
E19,"Partition rdd_<*> not found, computing it","Partition rdd_26_4 not found, computing it",['26_4']
E19,"Partition rdd_<*> not found, computing it","Partition rdd_26_3 not found, computing it",['26_3']
E19,"Partition rdd_<*> not found, computing it","Partition rdd_26_2 not found, computing it",['26_2']
E19,"Partition rdd_<*> not found, computing it","Partition rdd_26_1 not found, computing it",['26_1']
E10,Found block rdd_<*> locally,Found block rdd_2_0 locally,['2_0']
E10,Found block rdd_<*> locally,Found block rdd_2_4 locally,['2_4']
E10,Found block rdd_<*> locally,Found block rdd_2_3 locally,['2_3']
E10,Found block rdd_<*> locally,Found block rdd_2_2 locally,['2_2']
E10,Found block rdd_<*> locally,Found block rdd_2_1 locally,['2_1']
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 40, boot = -79, init = 119, finish = 0","['40', '-79', '119', '0']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 41, boot = -82, init = 123, finish = 0","['41', '-82', '123', '0']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 41, boot = -82, init = 123, finish = 0","['41', '-82', '123', '0']"
E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)","Block rdd_26_0 stored as bytes in memory (estimated size 16.0 B, free 419.6 KB)","['rdd_26_0', '16.0 B', '419.6 KB']"
E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)","Block rdd_26_3 stored as bytes in memory (estimated size 16.0 B, free 419.6 KB)","['rdd_26_3', '16.0 B', '419.6 KB']"
E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)","Block rdd_26_4 stored as bytes in memory (estimated size 16.0 B, free 419.6 KB)","['rdd_26_4', '16.0 B', '419.6 KB']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 41, boot = -67, init = 107, finish = 1","['41', '-67', '107', '1']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 42, boot = -66, init = 107, finish = 1","['42', '-66', '107', '1']"
E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)","Block rdd_26_2 stored as bytes in memory (estimated size 16.0 B, free 419.7 KB)","['rdd_26_2', '16.0 B', '419.7 KB']"
E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)","Block rdd_26_1 stored as bytes in memory (estimated size 16.0 B, free 419.7 KB)","['rdd_26_1', '16.0 B', '419.7 KB']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 38, boot = 23, init = 15, finish = 0","['38', '23', '15', '0']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 0.0 in stage 19.0 (TID 762). 2667 bytes result sent to driver,"['0.0', '19.0', '762', '2667']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 40, boot = 20, init = 20, finish = 0","['40', '20', '20', '0']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 41, boot = 23, init = 18, finish = 0","['41', '23', '18', '0']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 3.0 in stage 19.0 (TID 798). 2667 bytes result sent to driver,"['3.0', '19.0', '798', '2667']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 4.0 in stage 19.0 (TID 799). 2667 bytes result sent to driver,"['4.0', '19.0', '799', '2667']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 39, boot = 18, init = 21, finish = 0","['39', '18', '21', '0']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 39, boot = 18, init = 21, finish = 0","['39', '18', '21', '0']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 1.0 in stage 19.0 (TID 776). 2667 bytes result sent to driver,"['1.0', '19.0', '776', '2667']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 2.0 in stage 19.0 (TID 789). 2667 bytes result sent to driver,"['2.0', '19.0', '789', '2667']"
E11,Got assigned task <*>,Got assigned task 807,['807']
E24,Running task <*> in stage <*> (TID <*>),Running task 0.0 in stage 20.0 (TID 807),"['0.0', '20.0', '807']"
E11,Got assigned task <*>,Got assigned task 821,['821']
E24,Running task <*> in stage <*> (TID <*>),Running task 1.0 in stage 20.0 (TID 821),"['1.0', '20.0', '821']"
E11,Got assigned task <*>,Got assigned task 833,['833']
E24,Running task <*> in stage <*> (TID <*>),Running task 2.0 in stage 20.0 (TID 833),"['2.0', '20.0', '833']"
E11,Got assigned task <*>,Got assigned task 838,['838']
E29,Started reading broadcast variable <*>,Started reading broadcast variable 29,['29']
E24,Running task <*> in stage <*> (TID <*>),Running task 3.0 in stage 20.0 (TID 838),"['3.0', '20.0', '838']"
E11,Got assigned task <*>,Got assigned task 839,['839']
E24,Running task <*> in stage <*> (TID <*>),Running task 4.0 in stage 20.0 (TID 839),"['4.0', '20.0', '839']"
E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)","Block broadcast_29_piece0 stored as bytes in memory (estimated size 5.7 KB, free 379.5 KB)","['broadcast_29_piece0', '5.7 KB', '379.5 KB']"
E20,Reading broadcast variable <*> took <*> ms,Reading broadcast variable 29 took 11 ms,"['29', '11']"
E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)","Block broadcast_29 stored as values in memory (estimated size 10.1 KB, free 374.2 KB)","['broadcast_29', '10.1 KB', '374.2 KB']"
E10,Found block rdd_<*> locally,Found block rdd_26_0 locally,['26_0']
E10,Found block rdd_<*> locally,Found block rdd_26_4 locally,['26_4']
E10,Found block rdd_<*> locally,Found block rdd_26_3 locally,['26_3']
E10,Found block rdd_<*> locally,Found block rdd_26_2 locally,['26_2']
E10,Found block rdd_<*> locally,Found block rdd_26_1 locally,['26_1']
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 38, boot = -119, init = 157, finish = 0","['38', '-119', '157', '0']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 38, boot = -119, init = 157, finish = 0","['38', '-119', '157', '0']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 39, boot = -126, init = 165, finish = 0","['39', '-126', '165', '0']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 40, boot = -111, init = 151, finish = 0","['40', '-111', '151', '0']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 41, boot = -110, init = 151, finish = 0","['41', '-110', '151', '0']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 4.0 in stage 20.0 (TID 839). 2076 bytes result sent to driver,"['4.0', '20.0', '839', '2076']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 3.0 in stage 20.0 (TID 838). 2076 bytes result sent to driver,"['3.0', '20.0', '838', '2076']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 0.0 in stage 20.0 (TID 807). 2076 bytes result sent to driver,"['0.0', '20.0', '807', '2076']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 1.0 in stage 20.0 (TID 821). 2076 bytes result sent to driver,"['1.0', '20.0', '821', '2076']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 2.0 in stage 20.0 (TID 833). 2076 bytes result sent to driver,"['2.0', '20.0', '833', '2076']"
E11,Got assigned task <*>,Got assigned task 853,['853']
E24,Running task <*> in stage <*> (TID <*>),Running task 0.0 in stage 21.0 (TID 853),"['0.0', '21.0', '853']"
E11,Got assigned task <*>,Got assigned task 867,['867']
E24,Running task <*> in stage <*> (TID <*>),Running task 1.0 in stage 21.0 (TID 867),"['1.0', '21.0', '867']"
E11,Got assigned task <*>,Got assigned task 877,['877']
E24,Running task <*> in stage <*> (TID <*>),Running task 2.0 in stage 21.0 (TID 877),"['2.0', '21.0', '877']"
E11,Got assigned task <*>,Got assigned task 878,['878']
E24,Running task <*> in stage <*> (TID <*>),Running task 3.0 in stage 21.0 (TID 878),"['3.0', '21.0', '878']"
E29,Started reading broadcast variable <*>,Started reading broadcast variable 30,['30']
E11,Got assigned task <*>,Got assigned task 879,['879']
E24,Running task <*> in stage <*> (TID <*>),Running task 4.0 in stage 21.0 (TID 879),"['4.0', '21.0', '879']"
E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)","Block broadcast_30_piece0 stored as bytes in memory (estimated size 5.8 KB, free 380.0 KB)","['broadcast_30_piece0', '5.8 KB', '380.0 KB']"
E20,Reading broadcast variable <*> took <*> ms,Reading broadcast variable 30 took 8 ms,"['30', '8']"
E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)","Block broadcast_30 stored as values in memory (estimated size 9.7 KB, free 389.7 KB)","['broadcast_30', '9.7 KB', '389.7 KB']"
E10,Found block rdd_<*> locally,Found block rdd_2_0 locally,['2_0']
E10,Found block rdd_<*> locally,Found block rdd_2_4 locally,['2_4']
E10,Found block rdd_<*> locally,Found block rdd_2_3 locally,['2_3']
E10,Found block rdd_<*> locally,Found block rdd_2_2 locally,['2_2']
E10,Found block rdd_<*> locally,Found block rdd_2_1 locally,['2_1']
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 38, boot = -59, init = 96, finish = 1","['38', '-59', '96', '1']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 39, boot = -59, init = 98, finish = 0","['39', '-59', '98', '0']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 41, boot = -59, init = 100, finish = 0","['41', '-59', '100', '0']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 41, boot = -59, init = 99, finish = 1","['41', '-59', '99', '1']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 0.0 in stage 21.0 (TID 853). 2348 bytes result sent to driver,"['0.0', '21.0', '853', '2348']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 41, boot = -58, init = 98, finish = 1","['41', '-58', '98', '1']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 1.0 in stage 21.0 (TID 867). 2333 bytes result sent to driver,"['1.0', '21.0', '867', '2333']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 3.0 in stage 21.0 (TID 878). 2333 bytes result sent to driver,"['3.0', '21.0', '878', '2333']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 4.0 in stage 21.0 (TID 879). 2333 bytes result sent to driver,"['4.0', '21.0', '879', '2333']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 2.0 in stage 21.0 (TID 877). 2333 bytes result sent to driver,"['2.0', '21.0', '877', '2333']"
E11,Got assigned task <*>,Got assigned task 886,['886']
E24,Running task <*> in stage <*> (TID <*>),Running task 0.0 in stage 22.0 (TID 886),"['0.0', '22.0', '886']"
E11,Got assigned task <*>,Got assigned task 900,['900']
E24,Running task <*> in stage <*> (TID <*>),Running task 1.0 in stage 22.0 (TID 900),"['1.0', '22.0', '900']"
E11,Got assigned task <*>,Got assigned task 912,['912']
E24,Running task <*> in stage <*> (TID <*>),Running task 2.0 in stage 22.0 (TID 912),"['2.0', '22.0', '912']"
E11,Got assigned task <*>,Got assigned task 918,['918']
E24,Running task <*> in stage <*> (TID <*>),Running task 3.0 in stage 22.0 (TID 918),"['3.0', '22.0', '918']"
E11,Got assigned task <*>,Got assigned task 919,['919']
E24,Running task <*> in stage <*> (TID <*>),Running task 4.0 in stage 22.0 (TID 919),"['4.0', '22.0', '919']"
E29,Started reading broadcast variable <*>,Started reading broadcast variable 31,['31']
E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)","Block broadcast_31_piece0 stored as bytes in memory (estimated size 5.6 KB, free 395.3 KB)","['broadcast_31_piece0', '5.6 KB', '395.3 KB']"
E20,Reading broadcast variable <*> took <*> ms,Reading broadcast variable 31 took 8 ms,"['31', '8']"
E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)","Block broadcast_31 stored as values in memory (estimated size 9.8 KB, free 405.1 KB)","['broadcast_31', '9.8 KB', '405.1 KB']"
E19,"Partition rdd_<*> not found, computing it","Partition rdd_30_0 not found, computing it",['30_0']
E19,"Partition rdd_<*> not found, computing it","Partition rdd_30_4 not found, computing it",['30_4']
E19,"Partition rdd_<*> not found, computing it","Partition rdd_30_3 not found, computing it",['30_3']
E19,"Partition rdd_<*> not found, computing it","Partition rdd_30_2 not found, computing it",['30_2']
E19,"Partition rdd_<*> not found, computing it","Partition rdd_30_1 not found, computing it",['30_1']
E10,Found block rdd_<*> locally,Found block rdd_2_0 locally,['2_0']
E10,Found block rdd_<*> locally,Found block rdd_2_4 locally,['2_4']
E10,Found block rdd_<*> locally,Found block rdd_2_3 locally,['2_3']
E10,Found block rdd_<*> locally,Found block rdd_2_2 locally,['2_2']
E10,Found block rdd_<*> locally,Found block rdd_2_1 locally,['2_1']
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 37, boot = -88, init = 125, finish = 0","['37', '-88', '125', '0']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 39, boot = -86, init = 125, finish = 0","['39', '-86', '125', '0']"
E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)","Block rdd_30_0 stored as bytes in memory (estimated size 324.0 B, free 405.4 KB)","['rdd_30_0', '324.0 B', '405.4 KB']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 39, boot = -86, init = 125, finish = 0","['39', '-86', '125', '0']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 41, boot = -84, init = 125, finish = 0","['41', '-84', '125', '0']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 40, boot = -85, init = 125, finish = 0","['40', '-85', '125', '0']"
E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)","Block rdd_30_1 stored as bytes in memory (estimated size 165.0 B, free 405.6 KB)","['rdd_30_1', '165.0 B', '405.6 KB']"
E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)","Block rdd_30_2 stored as bytes in memory (estimated size 250.0 B, free 405.8 KB)","['rdd_30_2', '250.0 B', '405.8 KB']"
E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)","Block rdd_30_4 stored as bytes in memory (estimated size 226.0 B, free 406.0 KB)","['rdd_30_4', '226.0 B', '406.0 KB']"
E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)","Block rdd_30_3 stored as bytes in memory (estimated size 251.0 B, free 406.3 KB)","['rdd_30_3', '251.0 B', '406.3 KB']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 40, boot = 19, init = 21, finish = 0","['40', '19', '21', '0']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 39, boot = 20, init = 19, finish = 0","['39', '20', '19', '0']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 39, boot = 21, init = 18, finish = 0","['39', '21', '18', '0']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 0.0 in stage 22.0 (TID 886). 2667 bytes result sent to driver,"['0.0', '22.0', '886', '2667']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 41, boot = 18, init = 23, finish = 0","['41', '18', '23', '0']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 40, boot = 18, init = 22, finish = 0","['40', '18', '22', '0']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 1.0 in stage 22.0 (TID 900). 2667 bytes result sent to driver,"['1.0', '22.0', '900', '2667']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 2.0 in stage 22.0 (TID 912). 2667 bytes result sent to driver,"['2.0', '22.0', '912', '2667']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 4.0 in stage 22.0 (TID 919). 2667 bytes result sent to driver,"['4.0', '22.0', '919', '2667']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 3.0 in stage 22.0 (TID 918). 2667 bytes result sent to driver,"['3.0', '22.0', '918', '2667']"
E11,Got assigned task <*>,Got assigned task 926,['926']
E24,Running task <*> in stage <*> (TID <*>),Running task 0.0 in stage 23.0 (TID 926),"['0.0', '23.0', '926']"
E11,Got assigned task <*>,Got assigned task 940,['940']
