,EventId,EventTemplate,Content,ParameterList
739,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3164033~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112","['Package_for_KB3164033~31bf3856ad364e35~amd64~~6.1.1.0', '112', '112']"
740,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546174_138824947 initialized by client WindowsUpdateAgent.,['30546174_138824947']
741,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3080149~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112","['Package_for_KB3080149~31bf3856ad364e35~amd64~~6.1.1.1', '112', '112']"
742,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546174_143845234 initialized by client WindowsUpdateAgent.,['30546174_143845234']
743,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3046017~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112","['Package_for_KB3046017~31bf3856ad364e35~amd64~~6.1.1.1', '112', '112']"
744,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546174_143875236 initialized by client WindowsUpdateAgent.,['30546174_143875236']
745,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3067904~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 80, CurrentState:0","['Package_for_KB3067904~31bf3856ad364e35~amd64~~6.1.1.2', '80', '0']"
746,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546174_143895237 initialized by client WindowsUpdateAgent.,['30546174_143895237']
747,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2912390~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112","['Package_for_KB2912390~31bf3856ad364e35~amd64~~6.1.1.2', '112', '112']"
748,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546174_144035245 initialized by client WindowsUpdateAgent.,['30546174_144035245']
749,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2632503~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:0","['Package_for_KB2632503~31bf3856ad364e35~amd64~~6.1.1.0', '80', '0']"
750,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546174_144085248 initialized by client WindowsUpdateAgent.,['30546174_144085248']
751,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2991963~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112","['Package_for_KB2991963~31bf3856ad364e35~amd64~~6.1.1.0', '112', '112']"
752,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546174_144115249 initialized by client WindowsUpdateAgent.,['30546174_144115249']
753,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2911501~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 112, CurrentState:112","['Package_for_KB2911501~31bf3856ad364e35~amd64~~6.1.1.2', '112', '112']"
754,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546174_144435268 initialized by client WindowsUpdateAgent.,['30546174_144435268']
755,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2984972~31bf3856ad364e35~amd64~~6.1.1.4, ApplicableState: 112, CurrentState:112","['Package_for_KB2984972~31bf3856ad364e35~amd64~~6.1.1.4', '112', '112']"
756,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546174_147195426 initialized by client WindowsUpdateAgent.,['30546174_147195426']
757,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3121461~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 80, CurrentState:112","['Package_for_KB3121461~31bf3856ad364e35~amd64~~6.1.1.2', '80', '112']"
758,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546174_147205426 initialized by client WindowsUpdateAgent.,['30546174_147205426']
759,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3161958~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112","['Package_for_KB3161958~31bf3856ad364e35~amd64~~6.1.1.1', '112', '112']"
760,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546174_147585448 initialized by client WindowsUpdateAgent.,['30546174_147585448']
761,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2888049~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112","['Package_for_KB2888049~31bf3856ad364e35~amd64~~6.1.1.1', '80', '112']"
762,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546174_147765458 initialized by client WindowsUpdateAgent.,['30546174_147765458']
763,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2773072~31bf3856ad364e35~amd64~~6.1.1.5, ApplicableState: 112, CurrentState:112","['Package_for_KB2773072~31bf3856ad364e35~amd64~~6.1.1.5', '112', '112']"
764,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546174_149225542 initialized by client WindowsUpdateAgent.,['30546174_149225542']
765,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2579686~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112","['Package_for_KB2579686~31bf3856ad364e35~amd64~~6.1.1.1', '112', '112']"
766,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546174_149265544 initialized by client WindowsUpdateAgent.,['30546174_149265544']
767,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3075222~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:0","['Package_for_KB3075222~31bf3856ad364e35~amd64~~6.1.1.1', '80', '0']"
768,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546174_149285545 initialized by client WindowsUpdateAgent.,['30546174_149285545']
769,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Microsoft-Windows-Embedded-EmbeddedLockdown-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16511, ApplicableState: 112, CurrentState:0","['Microsoft-Windows-Embedded-EmbeddedLockdown-Package-TopLevel~31bf3856ad364e35~amd64~~7.1.7601.16511', '112', '0']"
770,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546174_149295546 initialized by client WindowsUpdateAgent.,['30546174_149295546']
771,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2544893~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 80, CurrentState:112","['Package_for_KB2544893~31bf3856ad364e35~amd64~~6.1.1.1', '80', '112']"
772,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546174_149325547 initialized by client WindowsUpdateAgent.,['30546174_149325547']
773,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2685939~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 80, CurrentState:112","['Package_for_KB2685939~31bf3856ad364e35~amd64~~6.1.1.2', '80', '112']"
774,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546174_149405552 initialized by client WindowsUpdateAgent.,['30546174_149405552']
775,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2729452~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112","['Package_for_KB2729452~31bf3856ad364e35~amd64~~6.1.1.0', '80', '112']"
776,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546174_154395837 initialized by client WindowsUpdateAgent.,['30546174_154395837']
777,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3020388~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112","['Package_for_KB3020388~31bf3856ad364e35~amd64~~6.1.1.1', '112', '112']"
778,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546174_154615850 initialized by client WindowsUpdateAgent.,['30546174_154615850']
779,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2742599~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112","['Package_for_KB2742599~31bf3856ad364e35~amd64~~6.1.1.0', '112', '112']"
780,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546174_155085877 initialized by client WindowsUpdateAgent.,['30546174_155085877']
781,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3181988~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112","['Package_for_KB3181988~31bf3856ad364e35~amd64~~6.1.1.1', '112', '112']"
782,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546174_155245886 initialized by client WindowsUpdateAgent.,['30546174_155245886']
783,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2685813~31bf3856ad364e35~amd64~~6.1.1.11, ApplicableState: 112, CurrentState:112","['Package_for_KB2685813~31bf3856ad364e35~amd64~~6.1.1.11', '112', '112']"
784,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546174_155605907 initialized by client WindowsUpdateAgent.,['30546174_155605907']
785,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2690533~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112","['Package_for_KB2690533~31bf3856ad364e35~amd64~~6.1.1.0', '112', '112']"
786,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546174_155755915 initialized by client WindowsUpdateAgent.,['30546174_155755915']
787,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3075249~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112","['Package_for_KB3075249~31bf3856ad364e35~amd64~~6.1.1.0', '80', '112']"
788,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546174_156625965 initialized by client WindowsUpdateAgent.,['30546174_156625965']
789,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3156016~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112","['Package_for_KB3156016~31bf3856ad364e35~amd64~~6.1.1.1', '112', '112']"
790,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546174_156695969 initialized by client WindowsUpdateAgent.,['30546174_156695969']
791,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3139914~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112","['Package_for_KB3139914~31bf3856ad364e35~amd64~~6.1.1.0', '112', '112']"
792,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546174_156715970 initialized by client WindowsUpdateAgent.,['30546174_156715970']
793,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB2621440~31bf3856ad364e35~amd64~~6.1.1.5, ApplicableState: 112, CurrentState:112","['Package_for_KB2621440~31bf3856ad364e35~amd64~~6.1.1.5', '112', '112']"
794,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546174_156785974 initialized by client WindowsUpdateAgent.,['30546174_156785974']
795,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3054476~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112","['Package_for_KB3054476~31bf3856ad364e35~amd64~~6.1.1.0', '112', '112']"
796,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546174_156825976 initialized by client WindowsUpdateAgent.,['30546174_156825976']
797,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3122648~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112","['Package_for_KB3122648~31bf3856ad364e35~amd64~~6.1.1.0', '112', '112']"
798,E36,Session: <*>_<*> initialized by client WindowsUpdateAgent.,Session: 30546174_157005987 initialized by client WindowsUpdateAgent.,['30546174_157005987']
799,E29,"Read out cached package applicability for package: <*>, ApplicableState: <*>, CurrentState:<*>","Read out cached package applicability for package: Package_for_KB3042553~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112","['Package_for_KB3042553~31bf3856ad364e35~amd64~~6.1.1.1', '112', '112']"
